,상호명,상권업종중분류명,상권업종소분류명,도로명주소,역명,거리,카카오url,역,검색어
2110,컴포즈커피,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 양천로 470,9호선 가양,169.1256588670135,https://place.map.kakao.com/332180532,가양,가양역 컴포즈커피
2111,스타벅스,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 잠원로 51,9호선 고속터미널,408.1452940037094,https://place.map.kakao.com/25502514,고속터미널,고속터미널역 스타벅스
2112,도어이스케이프,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 사평대로 360,9호선 신논현,301.24921798772675,https://place.map.kakao.com/765336936,신논현,신논현역 도어이스케이프
2113,투썸플레이스선유도역점,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 양평로22길 10,9호선 선유도,30.716924983993145,https://place.map.kakao.com/20540743,선유도,선유도역 투썸플레이스선유도역점
2114,자바,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로 139,9호선 언주,472.64685341600676,https://place.map.kakao.com/10228467,언주,언주역 자바
2115,카페,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 방배로 269,9호선 구반포,380.7732383937595,https://place.map.kakao.com/1236225900,구반포,구반포역 카페
2116,필카페,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로57길 25,9호선 삼성중앙,406.26623357294443,https://place.map.kakao.com/18489759,삼성중앙,삼성중앙역 필카페
2117,제이카페,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로21길 6,9호선 언주,454.63934467380267,https://place.map.kakao.com/700969625,언주,언주역 제이카페
2118,스타벅스,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 목동동로 377,9호선 신목동,765.51564287597,https://place.map.kakao.com/22682237,신목동,신목동역 스타벅스
2119,셀독24스터디카페,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 신반포로 49,9호선 구반포,424.1485068316608,https://place.map.kakao.com/525483915,구반포,구반포역 셀독24스터디카페
2120,세인트앤드류스커피,커피점/카페,커피전문점/카페/다방,서울특별시 송파구 올림픽로 82,9호선 종합운동장,309.98009292584373,https://place.map.kakao.com/26549955,종합운동장,종합운동장역 세인트앤드류스커피
2121,로또카페,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 강서로74길 3,9호선 양천향교,91.13397544724535,https://place.map.kakao.com/891047119,양천향교,양천향교역 로또카페
2122,세이세이세이,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 언주로98길 5-3,9호선 선정릉,406.5609179402698,https://place.map.kakao.com/232164055,선정릉,선정릉역 세이세이세이
2123,카페엘리스라운지,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 화곡로58길 51,9호선 가양,601.6274063669374,https://place.map.kakao.com/24612859,가양,가양역 카페엘리스라운지
2124,카페더뉴,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 방화대로 335,9호선 신방화,222.25009104555855,https://place.map.kakao.com/152080953,신방화,신방화역 카페더뉴
2125,수피아,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 초원로13길 45,9호선 신방화,331.76927010968916,https://place.map.kakao.com/23718864,신방화,신방화역 수피아
2126,스타벅스,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 여의대방로 376,9호선 샛강,112.4414157395554,https://place.map.kakao.com/2029288865,샛강,샛강역 스타벅스
2127,이디아,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 화곡로 292,9호선 가양,957.1430892596485,https://place.map.kakao.com/376613001,가양,가양역 이디아
2128,투썸플레이스삼성중앙역점,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로 469,9호선 삼성중앙,254.7487767096789,https://place.map.kakao.com/26543640,삼성중앙,삼성중앙역 투썸플레이스삼성중앙역점
2129,팔공티,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 화곡로 398,9호선 가양,236.335955327636,https://place.map.kakao.com/118753019,가양,가양역 팔공티
2130,소소한구움,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 강남대로122길 30-10,9호선 신논현,219.99137380131333,https://place.map.kakao.com/1710394006,신논현,신논현역 소소한구움
2131,금커피별빙수,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로37길 43,9호선 언주,249.206966818752,https://place.map.kakao.com/84087569,언주,언주역 금커피별빙수
2132,엔제리너스,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로 203,9호선 언주,553.055119909581,https://place.map.kakao.com/20166132,언주,언주역 엔제리너스
2133,스타벅스,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로 203,9호선 언주,553.055119909581,https://place.map.kakao.com/14977155,언주,언주역 스타벅스
2134,할리스커피,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 신반포로 15,9호선 구반포,42.84250810619872,https://place.map.kakao.com/23754102,구반포,구반포역 할리스커피
2135,스타벅스,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 언주로 425,9호선 선정릉,655.2103766248357,https://place.map.kakao.com/27114008,선정릉,선정릉역 스타벅스
2136,페이브베이커리,커피점/카페,커피전문점/카페/다방,서울특별시 동작구 서달로14가길 1,9호선 흑석(중앙대입구),117.4343707629457,https://place.map.kakao.com/1856640314,흑석,흑석역 페이브베이커리
2137,스타벅스,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로 305,9호선 선정릉,502.5902199093024,https://place.map.kakao.com/27114008,선정릉,선정릉역 스타벅스
2138,더진국,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 방배중앙로 188,9호선 구반포,409.4414441917749,https://place.map.kakao.com/2132718713,구반포,구반포역 더진국
2139,까페강남방,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로71길 12,9호선 삼성중앙,186.9227499257005,https://place.map.kakao.com/2061692193,삼성중앙,삼성중앙역 까페강남방
2140,이디야커피,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 양평로 126,9호선 선유도,54.71206939159256,https://place.map.kakao.com/19807649,선유도,선유도역 이디야커피
2141,투썸플레이스,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 논현로 662,9호선 언주,491.6947662362844,https://place.map.kakao.com/24583134,언주,언주역 투썸플레이스
2142,딘앤델루카,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 신반포로 176,9호선 고속터미널,286.16221643437234,https://place.map.kakao.com/19451641,고속터미널,고속터미널역 딘앤델루카
2143,할리스커피,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 학동로 219,9호선 언주,519.8090731328248,https://place.map.kakao.com/12969107,언주,언주역 할리스커피
2144,할리스에프앤비,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 강남대로 478,9호선 신논현,53.1491298219543,https://place.map.kakao.com/22547236,신논현,신논현역 할리스에프앤비
2145,카페베네,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로 411,9호선 삼성중앙,483.51680056131653,https://place.map.kakao.com/1761008159,삼성중앙,삼성중앙역 카페베네
2146,드롭탑,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 서초대로77길 59,9호선 신논현,195.41183562706814,https://place.map.kakao.com/23209151,신논현,신논현역 드롭탑
2147,스톤커피,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 논현로75길 16,9호선 언주,822.5826861942169,https://place.map.kakao.com/13090345,언주,언주역 스톤커피
2148,윙스커피,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 선유로 259,9호선 선유도,380.0551068605265,https://place.map.kakao.com/19038076,선유도,선유도역 윙스커피
2149,진심커피,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 마곡중앙8로 86,9호선 양천향교,686.426978543131,https://place.map.kakao.com/1471886649,양천향교,양천향교역 진심커피
2150,파스쿠찌,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 양천로 476,9호선 가양,80.66542418551849,https://place.map.kakao.com/627026448,가양,가양역 파스쿠찌
2151,스타벅스,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 서초대로77길 62,9호선 신논현,177.584872740631,https://place.map.kakao.com/24529846,신논현,신논현역 스타벅스
2152,이디야커피,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 국제금융로8길 27-9,9호선 샛강,242.5746224222779,https://place.map.kakao.com/11178071,샛강,샛강역 이디야커피
2153,내까페,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 금낭화로 26,9호선 공항시장,307.6238561272441,https://place.map.kakao.com/27384434,공항시장,공항시장역 내까페
2154,이디야커피,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 신반포로 188,9호선 고속터미널,89.4901810967133,https://place.map.kakao.com/587338002,고속터미널,고속터미널역 이디야커피
2155,팥이재,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 여의대방로65길 17,9호선 샛강,224.03965912897098,https://place.map.kakao.com/19774040,샛강,샛강역 팥이재
2156,커피빈,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 강남대로65길 7,9호선 신논현,292.83775832550606,https://place.map.kakao.com/8105265,신논현,신논현역 커피빈
2157,지유명차반포점,커피점/카페,전통찻집/인삼찻집,서울특별시 서초구 반포대로 287,9호선 고속터미널,431.68499958224123,https://place.map.kakao.com/806891065,고속터미널,고속터미널역 지유명차반포점
2158,커피인커피,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 양천로 551-24,9호선 증미,99.08540737009069,https://place.map.kakao.com/15410769,증미,증미역 커피인커피
2159,커피더캠프,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 양천로 401,9호선 가양,753.8503857902163,https://place.map.kakao.com/27383306,가양,가양역 커피더캠프
2160,터방네,커피점/카페,커피전문점/카페/다방,서울특별시 동작구 흑석로 101-7,9호선 흑석(중앙대입구),368.25582753958673,https://place.map.kakao.com/16593550,흑석,흑석역 터방네
2161,SNOWFOX,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로 415,9호선 삼성중앙,511.7793409986251,https://place.map.kakao.com/1767572797,삼성중앙,삼성중앙역 SNOWFOX
2162,빽다방,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 공항대로41길 51,9호선 양천향교,786.7028137461139,https://place.map.kakao.com/1482781831,양천향교,양천향교역 빽다방
2163,스타일커피,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 삼성로95길 24,9호선 삼성중앙,631.2941312592633,https://place.map.kakao.com/26480333,삼성중앙,삼성중앙역 스타일커피
2164,쥬씨,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 방배중앙로29길 3,9호선 구반포,370.60827467209367,https://place.map.kakao.com/767618691,구반포,구반포역 쥬씨
